# CSV-File created with merge-csv.com
# -----------------------------------------------------------

Timestamp,TrafficCount
2020-01-29 22:30:00,190.00
2020-01-29 23:30:00,586.00
2020-01-30 00:30:00,335.00
2020-01-30 01:30:00,384.00
2020-01-30 02:30:00,133.00
2020-01-30 03:30:00,101.00
2020-01-30 04:30:00,47.00
2020-01-30 05:30:00,181.00
2020-01-30 06:30:00,33.00
2020-01-30 07:30:00,706.00
2020-01-30 08:30:00,1798.00
2020-01-30 09:30:00,1778.00
2020-01-30 10:30:00,4320.00
2020-01-30 11:30:00,4117.00
2020-01-30 12:30:00,2585.00
2020-01-30 13:30:00,3461.00
2020-01-30 14:30:00,3407.00
2020-01-30 15:30:00,4263.00
2020-01-30 16:30:00,3638.00
2020-01-30 17:30:00,2040.00
2020-01-30 18:30:00,934.00
2020-01-30 19:30:00,892.00
2020-01-30 20:30:00,750.00
2020-01-30 21:30:00,367.00
2020-01-30 22:30:00,145.00
2020-01-30 23:30:00,92.00
2020-01-31 00:30:00,105.00
2020-01-31 01:30:00,53.00
2020-01-31 02:30:00,77.00
2020-01-31 03:30:00,26.00
2020-01-31 04:30:00,5.00
2020-01-31 05:30:00,44.00
2020-01-31 06:30:00,101.00
2020-01-31 07:30:00,511.00
2020-01-31 08:30:00,1200.00
2020-01-31 09:30:00,1587.00
2020-01-31 10:30:00,3360.00
2020-01-31 11:30:00,3420.00
2020-01-31 12:30:00,1823.00
2020-01-31 13:30:00,2922.00
2020-01-31 14:30:00,4165.00
2020-01-31 15:30:00,2857.00
2020-01-31 16:30:00,3631.00
2020-01-31 17:30:00,1652.00
2020-01-31 18:30:00,934.00
2020-01-31 19:30:00,441.00
2020-01-31 20:30:00,454.00
2020-01-31 21:30:00,163.00
2020-01-31 22:30:00,124.00
2020-01-31 23:30:00,158.00
2020-02-01 00:30:00,267.00
2020-02-01 01:30:00,49.00
2020-02-01 02:30:00,37.00
2020-02-01 03:30:00,79.00
2020-02-01 04:30:00,14.00
2020-02-01 05:30:00,10.00
2020-02-01 06:30:00,79.00
2020-02-01 07:30:00,63.00
2020-02-01 08:30:00,215.00
2020-02-01 09:30:00,138.00
2020-02-01 10:30:00,241.00
2020-02-01 11:30:00,144.00
2020-02-01 12:30:00,481.00
2020-02-01 13:30:00,113.00
2020-02-01 14:30:00,60.00
2020-02-01 15:30:00,22.00
2020-02-01 16:30:00,60.00
2020-02-01 17:30:00,34.00
2020-02-01 18:30:00,35.00
2020-02-01 19:30:00,79.00
2020-02-01 20:30:00,16.00
2020-02-01 21:30:00,46.00
2020-02-01 22:30:00,87.00
2020-02-01 23:30:00,57.00
2020-02-02 00:30:00,18.00
2020-02-02 01:30:00,7.00
2020-02-02 02:30:00,45.00
2020-02-02 03:30:00,16.00
2020-02-02 06:30:00,33.00
2020-02-02 07:30:00,17.00
2020-02-02 08:30:00,7.00
2020-02-02 09:30:00,12.00
2020-02-02 10:30:00,33.00
2020-02-02 11:30:00,37.00
2020-02-02 12:30:00,32.00
2020-02-02 13:30:00,101.00
2020-02-02 14:30:00,24.00
2020-02-02 15:30:00,70.00
2020-02-02 16:30:00,87.00
2020-02-02 17:30:00,147.00
2020-02-02 18:30:00,47.00
2020-02-02 19:30:00,51.00
2020-02-02 20:30:00,50.00
2020-02-02 21:30:00,56.00
2020-02-02 22:30:00,402.00
2020-02-02 23:30:00,142.00
2020-02-03 00:00:00,142.00
2020-02-03 00:30:00,42.00
2020-02-03 01:30:00,20.00
2020-02-03 02:30:00,78.00
2020-02-03 03:30:00,49.00
2020-02-03 04:30:00,56.00
2020-02-03 05:30:00,41.00
2020-02-03 06:30:00,92.00
2020-02-03 07:30:00,155.00
2020-02-03 08:30:00,2015.00
2020-02-03 09:30:00,3838.00
2020-02-03 10:30:00,5387.00
2020-02-03 11:30:00,5555.00
2020-02-03 12:30:00,4080.00
2020-02-03 13:30:00,4962.00
2020-02-03 14:30:00,7656.00
2020-02-03 15:30:00,5226.00
2020-02-03 16:30:00,4731.00
2020-02-03 17:30:00,2757.00
2020-02-03 18:30:00,2047.00
2020-02-03 19:30:00,2167.00
2020-02-03 20:30:00,754.00
2020-02-03 21:30:00,321.00
2020-02-03 22:30:00,262.00
2020-02-03 23:30:00,528.00
2020-02-04 00:30:00,1068.00
2020-02-04 01:30:00,159.00
2020-02-04 02:30:00,41.00
2020-02-04 03:30:00,110.00
2020-02-04 04:30:00,59.00
2020-02-04 05:30:00,169.00
2020-02-04 06:30:00,275.00
2020-02-04 07:30:00,464.00
2020-02-04 08:30:00,2261.00
2020-02-04 09:30:00,4049.00
2020-02-04 10:30:00,4577.00
2020-02-04 11:30:00,3909.00
2020-02-04 12:30:00,3297.00
2020-02-04 13:30:00,3667.00
2020-02-04 14:30:00,3835.00
2020-02-04 15:30:00,4025.00
2020-02-04 16:30:00,3197.00
2020-02-04 17:30:00,2122.00
2020-02-04 18:30:00,964.00
2020-02-04 19:30:00,2073.00
2020-02-04 20:30:00,1341.00
2020-02-04 21:30:00,589.00
2020-02-04 22:30:00,1146.00
2020-02-04 23:30:00,286.00
2020-02-05 00:30:00,151.00
2020-02-05 01:30:00,146.00
2020-02-05 02:30:00,97.00
2020-02-05 03:30:00,171.00
2020-02-05 04:30:00,28.00
2020-02-05 05:30:00,133.00
2020-02-05 06:30:00,208.00
2020-02-05 07:30:00,492.00
2020-02-05 08:30:00,1681.00
2020-02-05 09:30:00,2890.00
2020-02-05 10:30:00,4686.00
2020-02-05 11:30:00,5067.00
2020-02-05 12:30:00,2461.00
2020-02-05 13:30:00,4258.00
2020-02-05 14:30:00,6825.00
2020-02-05 15:30:00,4876.00
2020-02-05 16:30:00,3828.00
2020-02-05 17:30:00,2192.00
2020-02-05 18:30:00,1250.00
2020-02-05 19:30:00,777.00
2020-02-05 20:30:00,421.00
2020-02-05 21:30:00,215.00
2020-02-05 22:30:00,426.00
2020-02-05 23:30:00,118.00
2020-02-06 00:30:00,177.00
2020-02-06 01:30:00,178.00
2020-02-06 02:30:00,141.00
2020-02-06 03:30:00,96.00
2020-02-06 04:30:00,71.00
2020-02-06 05:30:00,58.00
2020-02-06 06:30:00,260.00
2020-02-06 07:30:00,581.00
2020-02-06 08:30:00,1382.00
2020-02-06 09:30:00,2447.00
2020-02-06 10:30:00,4846.00
2020-02-06 11:30:00,12896.00
2020-02-06 12:30:00,11834.00
2020-02-06 13:30:00,9852.00
2020-02-06 14:30:00,12453.00
2020-02-06 15:30:00,7763.00
2020-02-06 16:30:00,4307.00
2020-02-06 17:30:00,3575.00
2020-02-06 18:30:00,4905.00
2020-02-06 19:30:00,886.00
2020-02-06 20:30:00,234.00
2020-02-06 21:30:00,1377.00
2020-02-06 22:30:00,2496.00
2020-02-06 23:30:00,293.00
2020-02-07 00:30:00,186.00
2020-02-07 01:30:00,153.00
2020-02-07 02:30:00,216.00
2020-02-07 03:30:00,114.00
2020-02-07 04:30:00,135.00
2020-02-07 05:30:00,697.00
2020-02-07 06:30:00,598.00
2020-02-07 07:30:00,1336.00
2020-02-07 08:30:00,2119.00
2020-02-07 09:30:00,2186.00
2020-02-07 10:30:00,3958.00
2020-02-07 11:30:00,3789.00
2020-02-07 12:30:00,2292.00
2020-02-07 13:30:00,4180.00
2020-02-07 14:30:00,3654.00
2020-02-07 15:30:00,2437.00
2020-02-07 16:30:00,1883.00
2020-02-07 17:30:00,2478.00
2020-02-07 18:30:00,1393.00
2020-02-07 19:30:00,675.00
2020-02-07 20:30:00,253.00
2020-02-07 21:30:00,274.00
2020-02-07 22:30:00,204.00
2020-02-07 23:30:00,58.00
2020-02-08 00:30:00,149.00
2020-02-08 01:30:00,7.00
2020-02-08 02:30:00,67.00
2020-02-08 03:30:00,48.00
2020-02-08 04:30:00,21.00
2020-02-08 05:30:00,10.00
2020-02-08 06:30:00,72.00
2020-02-08 07:30:00,36.00
2020-02-08 08:30:00,11.00
2020-02-08 11:30:00,119.00
2020-02-08 12:30:00,37.00
2020-02-08 13:30:00,100.00
2020-02-08 14:30:00,13.00
2020-02-08 15:30:00,31.00
2020-02-08 16:30:00,6.00
2020-02-08 17:30:00,22.00
2020-02-08 18:30:00,483.00
2020-02-08 19:30:00,90.00
2020-02-08 20:30:00,18.00
2020-02-08 21:30:00,103.00
2020-02-08 22:30:00,101.00
2020-02-09 01:30:00,48.00
2020-02-09 02:30:00,39.00
2020-02-09 03:30:00,33.00
2020-02-09 04:30:00,15.00
2020-02-09 05:30:00,13.00
2020-02-09 06:30:00,13.00
2020-02-09 07:30:00,45.00
2020-02-09 08:30:00,93.00
2020-02-09 09:30:00,23.00
2020-02-09 10:30:00,78.00
2020-02-09 11:30:00,94.00
2020-02-09 12:30:00,57.00
2020-02-09 13:30:00,142.00
2020-02-09 14:30:00,70.00
2020-02-09 15:30:00,874.00
2020-02-09 16:30:00,247.00
2020-02-09 17:30:00,55.00
2020-02-09 18:30:00,91.00
2020-02-09 19:30:00,171.00
2020-02-09 20:30:00,385.00
2020-02-09 21:30:00,432.00
2020-02-09 22:30:00,857.00
2020-02-09 23:30:00,284.00
2020-02-10 00:00:00,284.00
2020-02-10 00:30:00,217.00
2020-02-10 01:30:00,73.00
2020-02-10 04:30:00,28.00
2020-02-10 05:30:00,147.00
2020-02-10 06:30:00,233.00
2020-02-10 07:30:00,369.00
2020-02-10 08:30:00,1051.00
2020-02-10 09:30:00,2443.00
2020-02-10 10:30:00,4293.00
2020-02-10 11:30:00,6143.00
2020-02-10 12:30:00,3824.00
2020-02-10 13:30:00,4492.00
2020-02-10 14:30:00,6537.00
2020-02-10 15:30:00,4651.00
2020-02-10 16:30:00,5656.00
2020-02-10 17:30:00,4175.00
2020-02-10 18:30:00,1603.00
2020-02-10 19:30:00,669.00
2020-02-10 20:30:00,575.00
2020-02-10 21:30:00,623.00
2020-02-10 22:30:00,365.00
2020-02-10 23:30:00,258.00
2020-02-11 00:30:00,243.00
2020-02-11 01:30:00,161.00
2020-02-11 02:30:00,184.00
2020-02-11 03:30:00,70.00
2020-02-11 04:30:00,35.00
2020-02-11 05:30:00,113.00
2020-02-11 06:30:00,177.00
2020-02-11 07:30:00,543.00
2020-02-11 08:30:00,1271.00
2020-02-11 09:30:00,2010.00
2020-02-11 10:30:00,4586.00
2020-02-11 11:30:00,3981.00
2020-02-11 12:30:00,3044.00
2020-02-11 13:30:00,3231.00
2020-02-11 14:30:00,3745.00
2020-02-11 15:30:00,4270.00
2020-02-11 16:30:00,3643.00
2020-02-11 17:30:00,2027.00
2020-02-11 18:30:00,1792.00
2020-02-11 19:30:00,971.00
2020-02-11 20:30:00,1287.00
2020-02-11 21:30:00,680.00
2020-02-11 22:30:00,537.00
2020-02-11 23:30:00,159.00
2020-02-12 00:30:00,117.00
2020-02-12 01:30:00,162.00
2020-02-12 02:30:00,112.00
2020-02-12 03:30:00,62.00
2020-02-12 04:30:00,269.00
2020-02-12 05:30:00,196.00
2020-02-12 06:30:00,207.00
2020-02-12 07:30:00,311.00
2020-02-12 08:30:00,1684.00
2020-02-12 09:30:00,3089.00
2020-02-12 10:30:00,4270.00
2020-02-12 11:30:00,3738.00
2020-02-12 12:30:00,2708.00
2020-02-12 13:30:00,4302.00
2020-02-12 14:30:00,3632.00
2020-02-12 15:30:00,5185.00
2020-02-12 16:30:00,3623.00
2020-02-12 17:30:00,1501.00
2020-02-12 18:30:00,1130.00
2020-02-12 19:30:00,349.00
2020-02-12 20:30:00,381.00
2020-02-12 21:30:00,339.00
2020-02-12 22:30:00,441.00
2020-02-12 23:30:00,73.00
2020-02-13 00:30:00,120.00
2020-02-13 01:30:00,145.00
2020-02-13 02:30:00,78.00
2020-02-13 03:30:00,87.00
2020-02-13 04:30:00,33.00
2020-02-13 05:30:00,63.00
2020-02-13 06:30:00,148.00
2020-02-13 07:30:00,306.00
2020-02-13 08:30:00,1019.00
2020-02-13 09:30:00,2494.00
2020-02-13 10:30:00,4441.00
2020-02-13 11:30:00,5030.00
2020-02-13 12:30:00,4201.00
2020-02-13 13:30:00,4441.00
2020-02-13 14:30:00,2768.00
2020-02-13 15:30:00,4291.00
2020-02-13 16:30:00,3706.00
2020-02-13 17:30:00,1338.00
2020-02-13 18:30:00,920.00
2020-02-13 19:30:00,443.00
2020-02-13 20:30:00,211.00
2020-02-13 21:30:00,207.00
2020-02-13 22:30:00,188.00
2020-02-13 23:30:00,174.00
2020-02-14 00:30:00,90.00
2020-02-14 01:30:00,68.00
2020-02-14 02:30:00,57.00
2020-02-14 03:30:00,156.00
2020-02-14 04:30:00,82.00
2020-02-14 05:30:00,275.00
2020-02-14 06:30:00,208.00
2020-02-14 07:30:00,371.00
2020-02-14 08:30:00,949.00
2020-02-14 09:30:00,2361.00
2020-02-14 10:30:00,3343.00
2020-02-14 11:30:00,3389.00
2020-02-14 12:30:00,1951.00
2020-02-14 13:30:00,3265.00
2020-02-14 14:30:00,3299.00
2020-02-14 15:30:00,2877.00
2020-02-14 16:30:00,3017.00
2020-02-14 17:30:00,2167.00
2020-02-14 18:30:00,734.00
2020-02-14 19:30:00,700.00
2020-02-14 20:30:00,234.00
2020-02-14 21:30:00,159.00
2020-02-14 22:30:00,89.00
2020-02-14 23:30:00,62.00
2020-02-15 00:30:00,167.00
2020-02-15 01:30:00,124.00
2020-02-15 02:30:00,48.00
2020-02-15 03:30:00,20.00
2020-02-15 04:30:00,19.00
2020-02-15 05:30:00,8.00
2020-02-15 06:30:00,14.00
2020-02-15 07:30:00,40.00
2020-02-15 08:30:00,22.00
2020-02-15 09:30:00,142.00
2020-02-15 10:30:00,90.00
2020-02-15 11:30:00,35.00
2020-02-15 12:30:00,30.00
2020-02-15 13:30:00,132.00
2020-02-15 14:30:00,380.00
2020-02-15 15:30:00,32.00
2020-02-15 16:30:00,59.00
2020-02-15 17:30:00,193.00
2020-02-15 18:30:00,67.00
2020-02-15 19:30:00,127.00
2020-02-15 20:30:00,41.00
2020-02-15 21:30:00,95.00
2020-02-15 22:30:00,27.00
2020-02-15 23:30:00,11.00
2020-02-16 00:30:00,35.00
2020-02-16 02:30:00,2.00
2020-02-16 03:30:00,2.00
2020-02-16 04:30:00,13.00
2020-02-16 05:30:00,39.00
2020-02-16 06:30:00,64.00
2020-02-16 08:30:00,29.00
2020-02-16 09:30:00,72.00
2020-02-16 10:30:00,75.00
2020-02-16 11:30:00,47.00
2020-02-16 12:30:00,69.00
2020-02-16 14:30:00,162.00
2020-02-16 15:30:00,189.00
2020-02-16 16:30:00,77.00
2020-02-16 17:30:00,71.00
2020-02-17 10:30:00,92.00
2020-02-23 11:30:00,78.00
2020-02-23 12:30:00,165.00
2020-02-23 13:30:00,11.00
2020-02-23 14:30:00,114.00
2020-02-23 15:30:00,217.00
2020-02-23 16:30:00,283.00
2020-02-23 17:30:00,40.00
2020-02-23 18:30:00,33.00
2020-02-23 19:30:00,86.00
2020-02-23 20:30:00,95.00
2020-02-23 21:30:00,86.00
2020-02-23 22:30:00,471.00
2020-02-23 23:30:00,650.00
2020-02-24 00:00:00,650.00
2020-02-24 00:30:00,558.00
2020-02-24 01:30:00,54.00
2020-02-24 02:30:00,21.00
2020-02-24 03:30:00,26.00
2020-02-24 04:30:00,41.00
2020-02-24 05:30:00,53.00
2020-02-24 06:30:00,77.00
2020-02-24 07:30:00,402.00
2020-02-24 08:30:00,1274.00
2020-02-24 09:30:00,4564.00
2020-02-24 10:30:00,5501.00
2020-02-24 11:30:00,5847.00
2020-02-24 12:30:00,5349.00
2020-02-24 13:30:00,4311.00
2020-02-24 14:30:00,4080.00
2020-02-24 15:30:00,4472.00
2020-02-24 16:30:00,3977.00
2020-02-24 17:30:00,2829.00
2020-02-24 18:30:00,1260.00
2020-02-24 19:30:00,643.00
2020-02-24 20:30:00,669.00
2020-02-24 21:30:00,170.00
2020-02-24 22:30:00,410.00
2020-02-24 23:30:00,262.00
2020-02-25 00:30:00,172.00
2020-02-25 01:30:00,60.00
2020-02-25 02:30:00,211.00
2020-02-25 03:30:00,90.00
2020-02-25 04:30:00,92.00
2020-02-25 05:30:00,64.00
2020-02-25 06:30:00,186.00
2020-02-25 07:30:00,704.00
2020-02-25 08:30:00,1207.00
2020-02-25 09:30:00,3047.00
2020-02-25 10:30:00,4713.00
2020-02-25 11:30:00,4125.00
2020-02-25 12:30:00,3686.00
2020-02-25 13:30:00,3497.00
2020-02-25 14:30:00,5594.00
2020-02-25 15:30:00,3756.00
2020-02-25 16:30:00,3306.00
2020-02-25 17:30:00,2066.00
2020-02-25 18:30:00,3024.00
2020-02-25 19:30:00,1583.00
2020-02-25 20:30:00,724.00
2020-02-25 21:30:00,414.00
2020-02-25 22:30:00,519.00
2020-02-25 23:30:00,573.00
2020-02-26 00:30:00,509.00
2020-02-26 01:30:00,239.00
2020-02-26 02:30:00,171.00
2020-02-26 03:30:00,57.00
2020-02-26 04:30:00,55.00
2020-02-26 05:30:00,69.00
2020-02-26 06:30:00,77.00
2020-02-26 07:30:00,231.00
2020-02-26 08:30:00,1496.00
2020-02-26 09:30:00,1919.00
2020-02-26 10:30:00,3771.00
2020-02-26 11:30:00,4745.00
2020-02-26 12:30:00,2936.00
2020-02-26 13:30:00,4272.00
2020-02-26 14:30:00,4339.00
2020-02-26 15:30:00,3660.00
2020-02-26 16:30:00,3992.00
2020-02-26 17:30:00,3107.00
2020-02-26 18:30:00,2250.00
2020-02-26 19:30:00,1010.00
2020-02-26 20:30:00,103.00
2020-02-26 21:30:00,233.00
2020-02-26 22:30:00,212.00
2020-02-26 23:30:00,292.00
2020-02-27 00:30:00,247.00
2020-02-27 01:30:00,149.00
2020-02-27 02:30:00,156.00
2020-02-27 03:30:00,152.00
2020-02-27 04:30:00,92.00
2020-02-27 05:30:00,36.00
2020-02-27 06:30:00,160.00
2020-02-27 07:30:00,398.00
2020-02-27 08:30:00,1487.00
2020-02-27 09:30:00,3857.00
2020-02-27 10:30:00,3411.00
2020-02-27 11:30:00,3026.00
2020-02-27 12:30:00,2457.00
2020-02-27 13:30:00,3084.00
2020-02-27 14:30:00,3552.00
2020-02-27 15:30:00,3211.00
2020-02-27 16:30:00,3440.00
2020-02-27 17:30:00,1550.00
2020-02-27 18:30:00,1517.00
2020-02-27 19:30:00,555.00
2020-02-27 20:30:00,519.00
2020-02-27 21:30:00,748.00
2020-02-27 22:30:00,405.00
2020-02-27 23:30:00,286.00
2020-02-28 00:30:00,251.00
2020-02-28 01:30:00,190.00
2020-02-28 02:30:00,73.00
2020-02-28 03:30:00,160.00
2020-02-28 04:30:00,26.00
2020-02-28 05:30:00,56.00
2020-02-28 06:30:00,90.00
2020-02-28 07:30:00,197.00
2020-02-28 08:30:00,921.00
2020-02-28 09:30:00,1636.00
2020-02-28 10:30:00,4030.00
2020-02-28 11:30:00,4178.00
2020-02-28 12:30:00,2129.00
2020-02-28 13:30:00,2720.00
2020-02-28 14:30:00,3015.00
2020-02-28 15:30:00,4031.00
2020-02-28 16:30:00,4231.00
2020-02-28 17:30:00,1697.00
2020-02-28 18:30:00,682.00
2020-02-28 19:30:00,804.00
2020-02-28 20:30:00,291.00
2020-02-28 21:30:00,179.00
2020-02-28 22:30:00,167.00
2020-02-28 23:30:00,391.00
2020-02-29 00:30:00,262.00
2020-02-29 01:30:00,70.00
2020-02-29 02:30:00,54.00
2020-02-29 03:30:00,55.00
2020-02-29 04:30:00,50.00
2020-02-29 05:30:00,45.00
2020-02-29 06:30:00,52.00
2020-02-29 07:30:00,49.00
2020-02-29 08:30:00,45.00
2020-02-29 09:30:00,80.00
2020-02-29 10:30:00,41.00
2020-02-29 11:30:00,459.00
2020-02-29 12:30:00,925.00
2020-02-29 13:30:00,61.00
2020-02-29 14:30:00,57.00
2020-02-29 15:30:00,29.00
2020-02-29 16:30:00,217.00
2020-02-29 17:30:00,58.00
2020-02-29 18:30:00,109.00
2020-02-29 19:30:00,36.00
2020-02-29 20:30:00,33.00
2020-02-29 21:30:00,147.00
2020-02-29 22:30:00,112.00
2020-02-29 23:30:00,30.00
2020-03-01 01:30:00,15.00
2020-03-01 02:30:00,4.00
2020-03-01 03:30:00,9.00
2020-03-01 04:30:00,51.00
2020-03-01 05:30:00,102.00
2020-03-01 06:30:00,40.00
2020-03-01 07:30:00,23.00
2020-03-01 08:30:00,39.00
2020-03-01 09:30:00,48.00
2020-03-01 10:30:00,47.00
2020-03-01 11:30:00,20.00
2020-03-01 12:30:00,43.00
2020-03-01 13:30:00,225.00
2020-03-01 14:30:00,35.00
2020-03-01 15:30:00,31.00
2020-03-01 16:30:00,26.00
2020-03-01 17:30:00,124.00
2020-03-01 18:30:00,201.00
2020-03-01 19:30:00,81.00
2020-03-01 20:30:00,357.00
2020-03-01 21:30:00,25.00
2020-03-01 22:30:00,216.00
2020-03-01 23:30:00,23.00
2020-03-02 00:00:00,23.00
2020-03-02 00:30:00,18.00
2020-03-02 01:30:00,26.00
2020-03-02 04:30:00,22.00
2020-03-02 05:30:00,24.00
2020-03-02 06:30:00,208.00
2020-03-02 07:30:00,367.00
2020-03-02 08:30:00,1172.00
2020-03-02 09:30:00,3252.00
2020-03-02 10:30:00,4471.00
2020-03-02 11:30:00,4618.00
2020-03-02 12:30:00,2727.00
2020-03-02 13:30:00,3308.00
2020-03-02 14:30:00,4615.00
2020-03-02 15:30:00,3417.00
2020-03-02 16:30:00,4323.00
2020-03-02 17:30:00,1891.00
2020-03-02 18:30:00,1636.00
2020-03-02 19:30:00,1077.00
2020-03-02 20:30:00,795.00
2020-03-02 21:30:00,773.00
2020-03-02 22:30:00,335.00
2020-03-02 23:30:00,74.00
2020-03-03 00:30:00,502.00
2020-03-03 01:30:00,169.00
2020-03-03 02:30:00,176.00
2020-03-03 03:30:00,174.00
2020-03-03 04:30:00,124.00
2020-03-03 05:30:00,182.00
2020-03-03 06:30:00,283.00
2020-03-03 07:30:00,694.00
2020-03-03 08:30:00,1989.00
2020-03-03 09:30:00,3631.00
2020-03-03 10:30:00,4607.00
2020-03-03 11:30:00,4673.00
2020-03-03 12:30:00,2734.00
2020-03-03 13:30:00,3295.00
2020-03-03 14:30:00,4627.00
2020-03-03 15:30:00,4817.00
2020-03-03 16:30:00,4472.00
2020-03-03 17:30:00,3187.00
2020-03-03 18:30:00,1275.00
2020-03-03 19:30:00,1858.00
2020-03-03 20:30:00,3398.00
2020-03-03 21:30:00,696.00
2020-03-03 22:30:00,871.00
2020-03-03 23:30:00,570.00
2020-03-04 00:30:00,70.00
2020-03-04 01:30:00,163.00
2020-03-04 02:30:00,172.00
2020-03-04 03:30:00,134.00
2020-03-04 04:30:00,45.00
2020-03-04 05:30:00,155.00
2020-03-04 06:30:00,340.00
2020-03-04 07:30:00,379.00
2020-03-04 08:30:00,1288.00
2020-03-04 09:30:00,1940.00
2020-03-04 10:30:00,3575.00
2020-03-04 11:30:00,3456.00
2020-03-04 12:30:00,1996.00
2020-03-04 13:30:00,4014.00
2020-03-04 14:30:00,5038.00
2020-03-04 15:30:00,4106.00
2020-03-04 16:30:00,3908.00
2020-03-04 17:30:00,2225.00
2020-03-04 18:30:00,1661.00
2020-03-04 19:30:00,826.00
2020-03-04 20:30:00,447.00
2020-03-04 21:30:00,247.00
2020-03-04 22:30:00,207.00
2020-03-04 23:30:00,437.00
2020-03-05 00:30:00,151.00
2020-03-05 01:30:00,24.00
2020-03-05 02:30:00,226.00
2020-03-05 03:30:00,50.00
2020-03-05 04:30:00,23.00
2020-03-05 05:30:00,207.00
2020-03-05 06:30:00,106.00
2020-03-05 07:30:00,247.00
2020-03-05 08:30:00,1349.00
2020-03-05 09:30:00,3164.00
2020-03-05 10:30:00,3760.00
2020-03-05 11:30:00,4259.00
2020-03-05 12:30:00,2799.00
2020-03-05 13:30:00,3875.00
2020-03-05 14:30:00,3944.00
2020-03-05 15:30:00,4724.00
2020-03-05 16:30:00,4311.00
2020-03-05 17:30:00,2340.00
2020-03-05 18:30:00,1273.00
2020-03-05 19:30:00,591.00
2020-03-05 20:30:00,602.00
2020-03-05 21:30:00,239.00
2020-03-05 22:30:00,282.00
2020-03-05 23:30:00,420.00
2020-03-06 00:30:00,260.00
2020-03-06 01:30:00,131.00
2020-03-06 02:30:00,70.00
2020-03-06 03:30:00,59.00
2020-03-06 04:30:00,84.00
2020-03-06 05:30:00,90.00
2020-03-06 06:30:00,184.00
2020-03-06 07:30:00,277.00
2020-03-06 08:30:00,944.00
2020-03-06 09:30:00,2346.00
2020-03-06 10:30:00,3499.00
2020-03-06 11:30:00,3387.00
2020-03-06 12:30:00,2748.00
2020-03-06 13:30:00,2977.00
2020-03-06 14:30:00,4663.00
2020-03-06 15:30:00,3843.00
2020-03-06 16:30:00,3439.00
2020-03-06 17:30:00,1476.00
2020-03-06 18:30:00,814.00
2020-03-06 19:30:00,523.00
2020-03-06 20:30:00,260.00
2020-03-06 21:30:00,110.00
2020-03-06 22:30:00,227.00
2020-03-06 23:30:00,214.00
2020-03-07 00:30:00,84.00
2020-03-07 01:30:00,102.00
2020-03-07 02:30:00,83.00
2020-03-07 03:30:00,138.00
2020-03-07 05:30:00,6.00
2020-03-07 06:30:00,50.00
2020-03-07 07:30:00,145.00
2020-03-07 08:30:00,12.00
2020-03-07 09:30:00,382.00
2020-03-07 10:30:00,42.00
2020-03-07 11:30:00,34.00
2020-03-07 12:30:00,40.00
2020-03-07 13:30:00,32.00
2020-03-07 14:30:00,98.00
2020-03-07 15:30:00,208.00
2020-03-07 16:30:00,8.00
2020-03-07 17:30:00,401.00
2020-03-07 18:30:00,56.00
2020-03-07 19:30:00,242.00
2020-03-07 20:30:00,106.00
2020-03-07 21:30:00,53.00
2020-03-07 22:30:00,63.00
2020-03-07 23:30:00,12.00
2020-03-08 00:30:00,95.00
2020-03-08 01:30:00,14.00
2020-03-08 03:30:00,10.00
2020-03-08 04:30:00,13.00
2020-03-08 05:30:00,17.00
2020-03-08 06:30:00,35.00
2020-03-08 07:30:00,25.00
2020-03-08 08:30:00,52.00
2020-03-08 09:30:00,47.00
2020-03-08 11:30:00,17.00
2020-03-08 12:30:00,44.00
2020-03-08 13:30:00,116.00
2020-03-08 14:30:00,97.00
2020-03-08 15:30:00,154.00
2020-03-08 16:30:00,19.00
2020-03-08 17:30:00,246.00
2020-03-08 18:30:00,348.00
2020-03-08 19:30:00,338.00
2020-03-08 20:30:00,120.00
2020-03-08 21:30:00,47.00
2020-03-08 22:30:00,173.00
2020-03-08 23:30:00,224.00
2020-03-09 00:00:00,224.00
2020-03-09 00:30:00,30.00
2020-03-09 01:30:00,30.00
2020-03-09 02:30:00,29.00
2020-03-09 03:30:00,13.00
2020-03-09 04:30:00,19.00
2020-03-09 05:30:00,85.00
2020-03-09 06:30:00,110.00
2020-03-09 07:30:00,348.00
2020-03-09 08:30:00,1195.00
2020-03-09 09:30:00,3560.00
2020-03-09 10:30:00,5511.00
2020-03-09 11:30:00,4037.00
2020-03-09 12:30:00,2412.00
2020-03-09 13:30:00,2975.00
2020-03-09 14:30:00,4063.00
2020-03-09 15:30:00,4339.00
2020-03-09 16:30:00,3242.00
2020-03-09 17:30:00,2027.00
2020-03-09 18:30:00,1719.00
2020-03-09 19:30:00,851.00
2020-03-09 20:30:00,408.00
2020-03-09 21:30:00,402.00
2020-03-09 22:30:00,243.00
2020-03-09 23:30:00,118.00
2020-03-10 00:30:00,77.00
2020-03-10 01:30:00,115.00
2020-03-10 02:30:00,42.00
2020-03-10 03:30:00,41.00
2020-03-10 04:30:00,37.00
2020-03-10 05:30:00,47.00
2020-03-10 06:30:00,100.00
2020-03-10 07:30:00,554.00
2020-03-10 08:30:00,1081.00
2020-03-10 09:30:00,1644.00
2020-03-10 10:30:00,1336.00
2020-03-10 11:30:00,1500.00
2020-03-10 12:30:00,1111.00
2020-03-10 13:30:00,1378.00
2020-03-10 14:30:00,3019.00
